Source,open,high,low,close,volume
2020-09-25,10736.88,10761.38,10525.5,10680.3,93.693196
2020-09-26,10686.29,10814.86,10650.24,10728.21,45.319597
2020-09-27,10738.3,10799.34,10596.51,10769.13,37.35364
2020-09-28,10782.36,10940.96,10644.91,10700.46,116.440201
2020-09-29,10690.79,10867.58,10636.31,10841.38,52.665951
2020-09-30,10845.75,10851.53,10664.15,10772.67,38.973629
2020-10-01,10782.79,10912.76,10456.66,10621.97,144.012703
2020-10-02,10595.89,10660.0,10379.18,10570.64,114.649594
2020-10-03,10570.48,10599.24,10497.13,10539.04,23.280934
2020-10-04,10532.08,10699.07,10523.1,10666.54,37.834739
2020-10-05,10661.45,10786.07,10619.54,10783.0,56.935442
2020-10-06,10796.67,10796.67,10528.95,10598.86,77.009374
2020-10-07,10599.05,10676.29,10548.27,10667.21,35.546306
2020-10-08,10667.45,10943.29,10541.0,10926.78,94.8116
2020-10-09,10928.95,11100.0,10831.05,11057.75,95.004261
2020-10-10,11060.37,11475.47,11057.74,11296.19,140.199952
2020-10-11,11306.83,11436.8,11275.24,11377.21,74.397888
2020-10-12,11369.31,11719.0,11167.04,11534.76,134.332044
2020-10-13,11540.74,11553.07,11312.4,11424.77,138.964645
2020-10-14,11422.09,11537.37,11287.37,11421.15,75.071559
2020-10-15,11422.59,11608.99,11257.86,11489.69,107.741197
2020-10-16,11501.56,11539.27,11206.51,11315.48,95.416234
2020-10-17,11317.69,11404.41,11256.67,11358.66,35.236774
2020-10-18,11360.85,11503.2,11349.42,11500.57,65.917617
2020-10-19,11504.77,11815.88,11410.0,11739.23,131.840508
2020-10-20,11753.05,12033.02,11685.0,11916.7,166.701005
2020-10-21,11916.19,13211.49,10150.0,12785.0,444.383901
2020-10-22,12785.0,13180.8,12695.95,12983.94,208.686311
2020-10-23,12974.31,13021.75,12730.13,12929.34,99.930428
2020-10-24,12934.27,13163.6,12879.02,13106.87,83.046723
2020-10-25,13106.95,13344.21,12893.93,13025.11,140.651331
2020-10-26,13032.8,13229.63,12772.58,13062.42,128.888493
